N,P,K,temperature,humidity,ph,rainfall,label,Dist Name,Year,Dist Code,State Code,State Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha)
73,35,38,24.83892156,81.97892442,5.003882036,184.5363588,rice,gorakhpur,2013,221,12,Uttar Pradesh,311.9,760.63,2438.7
98,47,37,23.49474468,81.34672161,7.364440337,222.7371062,rice,ludhiana,2015,171,9,Punjab,269.9,1238.6,4589.11
88,46,42,22.64872882,83.48654331,6.611745565,194.1243854,rice,karnal,1998,184,4,Haryana,480.84,1064.18,2213.17
67,58,39,25.29381787,80.6028943,5.455848709,219.4650392,rice,meerut,2016,191,12,Uttar Pradesh,55.67,142.49,2559.65
99,55,35,21.70876705,80.24298366,6.501023856,277.9264894,rice,chhindwara,2005,9,6,Madhya Pradesh,21.57,16.49,764.49
76,47,42,20.112266,83.26852868,5.733943,263.1188894,rice,east godavari,1978,46,1,Andhra Pradesh,376.3,805.8,2141.38
75,54,36,26.21878351,84.59112084,7.039392606,257.238728,rice,east godavari,1997,46,1,Andhra Pradesh,368,921,2502.72
68,58,38,23.17536531,83.03083757,6.34801874,220.8206965,rice,guntur,1993,49,1,Andhra Pradesh,357.64,1156.16,3232.75
88,55,45,24.61801286,80.42391662,7.70657884,254.3227195,rice,gorakhpur,1982,221,12,Uttar Pradesh,300.4,306.7,1020.97
78,40,38,26.46135959,83.89822446,7.510183814,248.6451144,rice,ludhiana,2016,171,9,Punjab,271.9,1307.75,4809.67
91,53,40,26.55065179,81.39339725,5.375961587,263.4925744,rice,murshidabad,2009,804,13,West Bengal,373.1,1040.4,2788.53
77,38,36,21.82300779,80.19345546,5.9669804,224.7283279,rice,mandya,2004,68,5,Karnataka,91.99,339.53,3690.94
67,59,41,21.97109352,80.92133109,6.032071349,213.4585255,rice,east godavari,1995,46,1,Andhra Pradesh,418,1140,2727.27
82,43,38,23.33686563,81.39538311,5.090930595,242.6751972,rice,ludhiana,1993,171,9,Punjab,245,954.45,3895.71
89,54,38,24.55282668,83.56321044,6.652740825,229.8032494,rice,mandya,1983,68,5,Karnataka,58.5,171.6,2933.33
61,52,41,24.99913987,83.88606908,6.891405109,203.7266258,rice,ludhiana,2000,171,9,Punjab,250.6,991.5,3956.5
89,45,36,21.36397304,80.42498163,6.432484952,184.9569679,rice,chhindwara,2017,9,6,Madhya Pradesh,34.01,42.06,1236.7
91,56,37,23.4113037,80.6057907,6.372184837,268.8397498,rice,guntur,2004,49,1,Andhra Pradesh,304.69,1050.21,3446.8
78,42,42,20.08002678,81.62912797,7.624063542,263.155443,rice,east godavari,2011,46,1,Andhra Pradesh,337.09,1176.83,3491.14
97,50,41,24.60818423,80.4948385,7.063153846,260.4297094,rice,ludhiana,1999,171,9,Punjab,249.3,901.3,3615.32
78,35,44,26.52107736,84.64347354,7.083166395,183.4026418,rice,sangrur,2013,175,9,Punjab,386.88,1818.08,4699.34
61,53,43,26.38403139,81.06587324,6.350546565,224.0541533,rice,mandya,2008,68,5,Karnataka,89.36,285.55,3195.5
91,56,37,23.46661668,80.55097853,6.372410072,269.5027673,rice,east godavari,1991,46,1,Andhra Pradesh,374.24,841.03,2247.3
90,46,42,23.98234346,81.44626991,7.496508778,249.6933593,rice,bareilly,1987,199,12,Uttar Pradesh,106.1,170.6,1607.92
85,52,45,26.35437816,82.38146263,7.233089331,265.6466899,rice,ludhiana,1990,171,9,Punjab,225,826,3671.11
68,58,38,23.16891257,83.02779229,6.341957718,220.9979965,rice,ahmednagar,1978,102,7,Maharashtra,8.8,13.8,1568.18
73,35,38,24.94135865,82.00298475,4.997997954,187.6693756,rice,karnal,1985,184,4,Haryana,367,1034,2817.44
63,44,41,24.26680257,83.73623347,5.617941969,256.2801705,rice,ahmednagar,1987,102,7,Maharashtra,6,8,1333.33
67,47,44,26.69774134,81.74784771,7.855577733,280.3642465,rice,murshidabad,2015,804,13,West Bengal,383,1257.25,3282.64
74,35,40,26.45047635,80.20676043,6.994887965,242.8367407,rice,gorakhpur,1987,221,12,Uttar Pradesh,290.8,514.4,1768.91
90,44,38,23.7648576,83.83923573,7.477103368,240.5715527,rice,guntur,2000,49,1,Andhra Pradesh,373.44,1254.72,3359.95
73,57,41,21.41647263,84.97332586,5.84346601,272.2659362,rice,ahmednagar,2011,102,7,Maharashtra,7.9,7.8,987.34
83,60,36,25.58676565,80.13246477,6.893051924,201.0927145,rice,ludhiana,2011,171,9,Punjab,269.9,1148.6,4255.65
88,54,44,25.69531419,83.88241407,6.134426311,232.1097987,rice,hoshangabad,1999,43,6,Madhya Pradesh,10.6,15.8,1490.57
88,54,44,25.8171183,83.90295532,6.171123152,233.9149124,rice,bareilly,2003,199,12,Uttar Pradesh,160.14,339.27,2118.58
78,40,38,26.50887013,83.84987309,7.582590667,247.9728379,rice,meerut,1994,191,12,Uttar Pradesh,26.55,61.74,2325.08
74,39,38,23.22194094,84.54969661,7.781288078,232.9606385,rice,east godavari,2008,46,1,Andhra Pradesh,410.09,1513.26,3690.07
76,47,42,20.09257026,83.27451515,5.747306322,263.2015622,rice,kolhapur,2003,107,7,Maharashtra,106.9,248.3,2322.73
63,44,41,24.12102135,83.71905209,5.561586392,257.3924211,rice,ludhiana,1987,171,9,Punjab,186,730,3924.73
92,35,40,22.15011832,80.30987222,6.380429766,199.4773006,rice,bareilly,2013,199,12,Uttar Pradesh,162.92,366.56,2249.94
91,36,45,24.40407244,82.43229259,5.967894747,267.1195451,rice,ludhiana,1986,171,9,Punjab,188,804,4276.6
76,47,42,20.03429303,83.32544907,5.74825051,263.5722621,rice,kolhapur,2014,107,7,Maharashtra,111.8,338.6,3028.62
62,42,36,22.69441137,82.07714568,6.435490253,248.9097221,rice,mandya,1989,68,5,Karnataka,72.6,211.4,2911.85
82,43,38,23.33269858,81.4473116,5.109950303,241.9185253,rice,ahmednagar,2005,102,7,Maharashtra,8,3.5,437.5
67,58,39,25.22263242,80.5564969,5.447336873,219.9680238,rice,hoshangabad,1997,43,6,Madhya Pradesh,10,12.8,1280
77,38,36,21.94303728,80.23412435,5.947305758,224.170194,rice,gorakhpur,1981,221,12,Uttar Pradesh,306.5,337.8,1102.12
79,42,37,24.88606314,82.86175992,6.585260354,294.9483947,rice,chhindwara,1980,9,6,Madhya Pradesh,26.7,12.9,483.15
91,50,40,20.79391611,84.10007808,6.445409867,230.2352861,rice,sangrur,1992,175,9,Punjab,308.4,1161.64,3766.67
88,54,44,25.65937466,83.8565149,6.162636838,233.0047256,rice,murshidabad,1982,804,13,West Bengal,287.28,265.63,924.64
84,51,35,22.26550946,80.66055692,6.044566112,197.4129191,rice,gorakhpur,2005,221,12,Uttar Pradesh,318.89,664.61,2084.14
66,60,38,22.10522938,83.39186885,6.362955649,231.4626425,rice,guntur,2017,49,1,Andhra Pradesh,224.27,936.37,4175.12
99,55,35,21.71994435,80.17396497,6.50610488,276.6667422,rice,east godavari,2011,46,1,Andhra Pradesh,337.09,1176.83,3491.14
60,49,44,20.76869522,84.51698404,6.237724004,240.2606084,rice,murshidabad,2009,804,13,West Bengal,373.1,1040.4,2788.53
77,36,37,26.85611779,81.44784855,6.139956037,193.9889561,rice,hoshangabad,2006,43,6,Madhya Pradesh,15.93,21.33,1338.98
79,42,37,24.89651068,82.84659451,6.573409444,295.663192,rice,hoshangabad,2011,43,6,Madhya Pradesh,26,52.3,2011.54
59,55,45,21.4284181,83.29438011,5.967419683,288.3468718,rice,murshidabad,1983,804,13,West Bengal,331.67,489.43,1475.65
79,42,37,24.78987138,82.80395299,6.636970792,296.1238743,rice,ahmednagar,1978,102,7,Maharashtra,8.8,13.8,1568.18
90,46,42,24.0152225,81.48805468,7.472461076,251.0708854,rice,ahmednagar,2008,102,7,Maharashtra,9.3,9.1,978.49
79,43,39,21.66228233,80.70231578,7.036622101,209.9926476,rice,ludhiana,1980,171,9,Punjab,95,360,3789.47
76,49,42,24.96264307,84.50739489,5.209254838,197.4889563,rice,meerut,1996,191,12,Uttar Pradesh,28.11,64.3,2287.43
81,45,35,26.53187057,80.03503284,6.164364603,218.4193774,rice,bareilly,1991,199,12,Uttar Pradesh,119.94,217.84,1816.24
67,59,41,21.91900653,80.96869911,6.015159232,212.3664231,rice,ludhiana,1993,171,9,Punjab,245,954.45,3895.71
91,50,40,20.81112855,84.14413233,6.448575372,230.7404257,rice,gorakhpur,1987,221,12,Uttar Pradesh,290.8,514.4,1768.91
88,46,42,22.7134204,83.43532877,6.572965452,193.9654219,rice,gorakhpur,1997,221,12,Uttar Pradesh,317.96,619.73,1949.08
99,41,36,24.4069043,82.76373194,6.739580089,183.0948018,rice,chhindwara,1993,9,6,Madhya Pradesh,19.4,17.5,902.06
69,55,38,22.71534573,82.61032911,5.695381218,271.306563,rice,ahmednagar,2007,102,7,Maharashtra,8.6,10.24,1190.7
91,35,39,23.77798645,80.40931566,6.985787635,207.8754113,rice,meerut,1980,191,12,Uttar Pradesh,24.3,32,1316.87
90,46,42,23.97454351,81.42086255,7.520039832,250.5435262,rice,karnal,2006,184,4,Haryana,469.49,1574.86,3354.39
90,35,38,24.88169959,80.54026077,6.12432849,184.4760744,rice,mandya,2009,68,5,Karnataka,79.96,263.41,3294.27
60,51,36,22.72589842,82.82896066,6.022116373,257.0857407,rice,guntur,2015,49,1,Andhra Pradesh,183.64,557.07,3033.49
73,35,38,24.91246395,81.96914961,5.002561576,186.4104359,rice,hoshangabad,2013,43,6,Madhya Pradesh,41.8,65.92,1577.03
95,39,36,23.8913154,83.13868513,5.573365909,284.0327974,rice,meerut,2005,191,12,Uttar Pradesh,54.83,123.72,2256.62
85,52,45,26.41165045,82.34699284,7.227678364,265.5995515,rice,guntur,2010,49,1,Andhra Pradesh,401.59,1090.52,2715.51
72,40,38,20.3864568,82.23162201,7.574277338,245.7901154,rice,ahmednagar,1984,102,7,Maharashtra,6.4,9,1406.25
77,38,36,21.79797594,80.22209462,5.965766508,225.1137942,rice,sangrur,2004,175,9,Punjab,373.8,1739.68,4654.04
88,35,40,23.54659843,83.5972102,5.857280943,292.3444232,rice,murshidabad,1987,804,13,West Bengal,356.82,532.61,1492.66
92,35,39,23.81307636,80.44133664,6.946174341,206.3181888,rice,ludhiana,1985,171,9,Punjab,182,694,3813.19
68,58,38,23.26077735,83.02911602,6.340561706,220.7367625,rice,kolhapur,1989,107,7,Maharashtra,101.1,234.7,2321.46
98,47,37,23.51400002,81.3070452,7.392227134,223.9306615,rice,murshidabad,1990,804,13,West Bengal,353.95,785.36,2218.84
60,36,43,23.39122015,83.08882207,5.259571373,220.097532,rice,murshidabad,1991,804,13,West Bengal,338.84,764.42,2255.99
76,49,42,24.92814217,84.48240638,5.24718981,196.4841843,rice,ludhiana,2012,171,9,Punjab,269.9,1226.6,4544.65
69,46,41,23.6628509,80.32982738,5.007480441,263.3576794,rice,ahmednagar,1999,102,7,Maharashtra,5.7,8,1403.51
78,42,42,20.16360851,81.56673763,7.617749616,262.3076114,rice,murshidabad,1999,804,13,West Bengal,388.08,811.33,2090.63
76,47,42,20.07704828,83.21564668,5.767079507,263.5846431,rice,murshidabad,1990,804,13,West Bengal,353.95,785.36,2218.84
95,55,42,26.7906295,82.13776412,5.929517388,192.5306443,rice,ahmednagar,1980,102,7,Maharashtra,8.2,15.4,1878.05
76,60,39,20.06367679,80.3798452,6.763547861,207.9380689,rice,mandya,1986,68,5,Karnataka,69,211,3057.97
75,49,42,24.97849765,84.46347861,5.211330095,196.6933772,rice,mandya,1983,68,5,Karnataka,58.5,171.6,2933.33
66,60,38,22.06523219,83.45628541,6.387072776,231.2376335,rice,karnal,1998,184,4,Haryana,480.84,1064.18,2213.17
63,44,41,24.21330388,83.75820573,5.579757926,257.0164545,rice,kolhapur,2004,107,7,Maharashtra,111.1,281.3,2531.95
66,53,41,25.08314652,80.5267198,7.749335984,257.3138517,rice,bareilly,1989,199,12,Uttar Pradesh,131.9,284.1,2153.9
60,55,44,23.0212356,82.35335092,7.846622341,264.5108644,rice,mandya,2007,68,5,Karnataka,86.72,278.04,3206.18
61,52,41,24.96079893,83.91633041,6.866909587,205.543343,rice,meerut,2005,191,12,Uttar Pradesh,54.83,123.72,2256.62
93,53,38,26.97603277,81.95021175,7.075334099,290.1950085,rice,murshidabad,2004,804,13,West Bengal,410.7,1194.42,2908.25
95,39,36,23.9135562,83.14569656,5.556799021,285.0037713,rice,ludhiana,1993,171,9,Punjab,245,954.45,3895.71
77,38,36,21.91124198,80.17477608,5.944816321,225.0010878,rice,gorakhpur,1993,221,12,Uttar Pradesh,313.8,635.34,2024.67
78,43,42,21.34648573,82.99700364,7.290525161,192.3491623,rice,meerut,1981,191,12,Uttar Pradesh,21.4,21.2,990.65
74,35,40,26.4727471,80.15147994,6.977486783,242.1836693,rice,murshidabad,1985,804,13,West Bengal,275.03,435.63,1583.94
91,53,40,26.60750498,81.44778791,5.420845231,264.8162917,rice,karnal,2016,184,4,Haryana,498.94,1700.64,3408.51
78,35,44,26.51127143,84.65178677,7.06808025,183.9977793,rice,meerut,1979,191,12,Uttar Pradesh,32.9,25.2,765.96
68,57,43,26.1002365,80.34279719,5.670899012,183.8109326,rice,mandya,1996,68,5,Karnataka,82.43,241,2923.69
90,42,43,20.83971976,82.00340342,6.489212925,203.6252597,rice,bareilly,1993,199,12,Uttar Pradesh,146.19,282.93,1935.36
60,55,45,21.37163021,83.34886925,5.95080313,288.5118219,rice,east godavari,2007,46,1,Andhra Pradesh,410.78,1518.59,3696.84
94,50,37,25.68987583,80.63459682,6.937577205,209.7363722,rice,chhindwara,1990,9,6,Madhya Pradesh,20.8,20.7,995.19
81,41,38,22.65956368,83.74645125,7.528527593,201.0953373,rice,guntur,2013,49,1,Andhra Pradesh,391.92,1340.84,3421.25
60,55,45,21.47615815,83.37307106,5.944765683,288.5325465,rice,ahmednagar,1996,102,7,Maharashtra,5.7,7.6,1333.33
100,41,36,24.49683264,82.79759789,6.741656281,182.8150929,rice,ahmednagar,1998,102,7,Maharashtra,5.6,7.4,1321.43
84,51,35,22.32000956,80.59603338,6.059668037,198.2670153,rice,bareilly,2004,199,12,Uttar Pradesh,173.31,332.57,1918.93
81,45,35,26.55629623,80.13372949,6.166079697,219.1863386,rice,chhindwara,2008,9,6,Madhya Pradesh,19.3,9.57,495.85
89,45,36,21.36184086,80.47243319,6.454229017,185.6533089,rice,east godavari,2002,46,1,Andhra Pradesh,301,1043,3465.12
64,45,43,25.60298001,83.53331033,5.533701997,209.5461877,rice,gorakhpur,1995,221,12,Uttar Pradesh,314.22,648.55,2064
89,45,36,21.31655057,80.47808973,6.417364328,184.4154713,rice,sangrur,1991,175,9,Punjab,301,1064,3534.88
76,60,39,20.04895837,80.35630264,6.743317681,209.0109354,rice,murshidabad,1982,804,13,West Bengal,287.28,265.63,924.64
93,58,38,20.6701535,83.77791622,6.911817651,279.4705939,rice,mandya,1987,68,5,Karnataka,54,136,2518.52
60,49,44,20.77327435,84.46917341,6.232706249,240.1885156,rice,murshidabad,2017,804,13,West Bengal,367.54,1178.19,3205.58
85,58,41,21.72551987,80.2831835,7.036118922,226.4487277,rice,bareilly,1980,199,12,Uttar Pradesh,106.8,152.9,1431.65
88,35,40,23.51840999,83.57151222,5.873626193,291.0532963,rice,murshidabad,2013,804,13,West Bengal,350.73,1116.7,3183.93
89,54,38,24.55101008,83.48875482,6.686223659,230.5645327,rice,murshidabad,1989,804,13,West Bengal,348.68,739.23,2120.08
78,40,38,26.41514678,83.86494652,7.560881151,249.0986389,rice,murshidabad,1980,804,13,West Bengal,302.5,421.39,1393.02
60,36,43,23.4648724,83.07330988,5.277179726,219.9799879,rice,sangrur,2014,175,9,Punjab,385.88,1817.92,4711.1
66,53,41,25.08363436,80.54919075,7.755328148,256.2594697,rice,sangrur,2003,175,9,Punjab,372.64,1595.12,4280.59
89,45,36,21.38605028,80.43819175,6.43635163,185.151611,rice,east godavari,1978,46,1,Andhra Pradesh,376.3,805.8,2141.38
91,35,39,23.75674182,80.42193918,6.983436267,206.6186792,rice,guntur,1999,49,1,Andhra Pradesh,375.24,1169.84,3117.55
93,47,37,21.533384,82.15738699,6.498651802,295.753278,rice,karnal,2017,184,4,Haryana,508.45,1927.62,3791.18
74,35,40,26.4590072,80.19443589,6.994272463,242.4106324,rice,ludhiana,2015,171,9,Punjab,269.9,1238.6,4589.11
98,53,38,20.25629188,81.67133676,5.026370143,270.788447,rice,sangrur,1992,175,9,Punjab,308.4,1161.64,3766.67
91,50,40,20.83104109,84.11084461,6.417415853,229.9575785,rice,mandya,2001,68,5,Karnataka,71.99,213.49,2965.55
78,58,44,26.69987584,80.92833331,5.09875492,284.6120953,rice,murshidabad,1988,804,13,West Bengal,366.26,757.7,2068.75
67,43,39,26.14866734,84.96160233,5.984237921,185.8206631,rice,bareilly,1986,199,12,Uttar Pradesh,135.1,238.1,1762.4
93,58,38,20.68596058,83.75924174,6.948686268,278.6927071,rice,bareilly,1983,199,12,Uttar Pradesh,129.2,185.4,1434.98
93,53,38,26.98382549,81.94917534,7.093836602,290.9854175,rice,chhindwara,1998,9,6,Madhya Pradesh,19.4,12.1,623.71
66,53,41,25.06642393,80.52089161,7.776185128,258.0973217,rice,meerut,2000,191,12,Uttar Pradesh,56.34,121.45,2155.86
90,42,43,20.81198577,81.96865666,6.497928117,202.6227116,rice,meerut,1981,191,12,Uttar Pradesh,21.4,21.2,990.65
93,56,36,23.96724681,82.07157823,6.986338766,185.7647022,rice,murshidabad,1986,804,13,West Bengal,301.84,463.88,1536.84
85,58,41,21.81580163,80.33331065,7.034704605,226.5823405,rice,bareilly,1992,199,12,Uttar Pradesh,140.5,248.8,1770.82
60,36,43,23.37450647,83.09368087,5.301273174,219.3204377,rice,gorakhpur,1992,221,12,Uttar Pradesh,314.53,499.04,1586.62
95,39,36,23.83426764,83.1376594,5.553846238,285.7148528,rice,ahmednagar,1978,102,7,Maharashtra,8.8,13.8,1568.18
91,56,37,23.48117999,80.56682545,6.383308696,269.1099522,rice,ludhiana,2012,171,9,Punjab,269.9,1226.6,4544.65
65,60,43,22.00211563,81.8745831,5.669296934,227.0193518,rice,ludhiana,2009,171,9,Punjab,269.9,1264.65,4685.62
76,49,42,24.98015312,84.48547312,5.219068671,197.3761524,rice,ahmednagar,2012,102,7,Maharashtra,7.5,4.61,614.67
76,47,42,20.09315309,83.32708428,5.741583319,263.6692522,rice,ahmednagar,2001,102,7,Maharashtra,7.3,4.1,561.64
97,59,43,26.31790229,84.00467246,6.276654483,270.269622,rice,ludhiana,2008,171,9,Punjab,266.75,1189.45,4459.04
89,54,38,24.45785557,83.55187555,6.70792719,230.9701684,rice,meerut,1996,191,12,Uttar Pradesh,28.11,64.3,2287.43
91,35,39,23.81499256,80.44405469,6.972310882,206.1954571,rice,kolhapur,1984,107,7,Maharashtra,101.5,231.5,2280.79
91,50,40,20.8280095,84.14813447,6.452521496,229.5533926,rice,guntur,1979,49,1,Andhra Pradesh,359,644,1793.87
79,42,37,24.92233753,82.86410349,6.588580691,294.890283,rice,sangrur,1999,175,9,Punjab,366.56,1306.16,3563.29
85,38,41,21.61021602,82.81081188,6.266113631,278.8942521,rice,ahmednagar,2011,102,7,Maharashtra,7.9,7.8,987.34
62,42,36,22.81206785,82.10161342,6.442438016,249.0579429,rice,east godavari,2005,46,1,Andhra Pradesh,387.42,1149.65,2967.45
60,49,44,20.84473323,84.48156335,6.238844173,240.3438739,rice,ahmednagar,2017,102,7,Maharashtra,16.2,37.3,2302.47
91,35,39,23.74865398,80.36296136,6.977237862,206.6558781,rice,chhindwara,1986,9,6,Madhya Pradesh,28,16,571.43
67,59,41,21.96018132,80.95827797,6.021443468,213.4762748,rice,gorakhpur,1985,221,12,Uttar Pradesh,302.7,483.1,1595.97
78,40,38,26.44463732,83.85446106,7.537972365,248.120885,rice,ludhiana,1981,171,9,Punjab,110,454,4127.27
60,48,39,24.27696192,80.29882665,7.040769693,230.2236661,rice,chhindwara,2011,9,6,Madhya Pradesh,20.2,43,2128.71
88,55,45,24.68656932,80.47522849,7.717325291,252.4930692,rice,east godavari,1981,46,1,Andhra Pradesh,380,902,2373.68
60,43,44,20.91021778,82.90317086,7.424522886,298.5558134,rice,murshidabad,1991,804,13,West Bengal,338.84,764.42,2255.99
78,42,42,20.18022798,81.62890651,7.651718092,263.2635344,rice,kolhapur,1987,107,7,Maharashtra,97,187,1927.84
64,45,43,25.68272539,83.50116867,5.536026594,210.7405155,rice,meerut,2014,191,12,Uttar Pradesh,60.99,173.28,2841.15
71,46,40,20.33577069,82.12865343,7.230712406,192.1993293,rice,murshidabad,1995,804,13,West Bengal,341.22,738.08,2163.06
74,39,38,23.28156874,84.58668869,7.784487186,232.272777,rice,bareilly,1982,199,12,Uttar Pradesh,122.8,147.7,1202.77
85,38,41,21.58287519,82.80061502,6.26249328,276.6300894,rice,ahmednagar,1993,102,7,Maharashtra,7.6,6.4,842.11
92,35,40,22.24202753,80.32634206,6.348627587,200.1150954,rice,gorakhpur,2017,221,12,Uttar Pradesh,319.73,805.12,2518.15
97,59,43,26.38085759,84.0611477,6.275844101,271.2415292,rice,sangrur,1996,175,9,Punjab,315.4,1185.64,3759.16
74,35,40,26.47408815,80.13907743,6.961232411,242.5911887,rice,guntur,2014,49,1,Andhra Pradesh,333.74,1298.65,3891.24
66,53,41,25.14915275,80.52803867,7.788858001,256.5684891,rice,hoshangabad,1987,43,6,Madhya Pradesh,13,14,1076.92
67,45,38,22.7919167,82.13819526,7.286422386,261.2786027,rice,mandya,1993,68,5,Karnataka,74.66,231.99,3107.29
78,43,42,21.2804147,82.99882577,7.287031234,191.4344586,rice,chhindwara,1997,9,6,Madhya Pradesh,19.7,14.9,756.35
81,53,42,23.66081337,81.02466047,5.174680319,233.3258696,rice,karnal,1991,184,4,Haryana,378.25,1035.6,2737.86
78,35,44,26.49240394,84.67420932,7.071410948,182.9840501,rice,chhindwara,2004,9,6,Madhya Pradesh,22.68,15.22,671.08
60,36,43,23.45507633,83.03988009,5.293042534,220.3160983,rice,hoshangabad,1998,43,6,Madhya Pradesh,9.3,12.5,1344.09
73,57,41,21.42147062,84.95699545,5.821776349,271.8350311,rice,bareilly,1991,199,12,Uttar Pradesh,119.94,217.84,1816.24
92,35,40,22.18639612,80.30774116,6.337054755,200.5604655,rice,gorakhpur,1984,221,12,Uttar Pradesh,300.6,357.4,1188.96
61,53,43,26.35854623,81.08059306,6.363357177,223.1990472,rice,mandya,2002,68,5,Karnataka,43.12,122.36,2837.66
85,38,41,21.52543989,82.78374807,6.250825374,275.4790392,rice,meerut,2009,191,12,Uttar Pradesh,63.75,164.76,2584.26
76,60,39,20.05572471,80.38080595,6.774573797,208.5029823,rice,bareilly,1978,199,12,Uttar Pradesh,134.5,204,1516.73
77,36,37,26.87007525,81.5215277,6.153855081,193.0856783,rice,chhindwara,1993,9,6,Madhya Pradesh,19.4,17.5,902.06
97,50,41,24.53622228,80.56930242,7.07266542,261.0542548,rice,murshidabad,2014,804,13,West Bengal,367.46,1190.49,3239.78
83,58,45,25.79667409,83.49517479,5.87074516,246.5670717,rice,mandya,2002,68,5,Karnataka,43.12,122.36,2837.66
86,59,35,25.78117249,82.08403619,6.962796276,243.6322826,rice,east godavari,1989,46,1,Andhra Pradesh,436.3,1125,2578.5
83,58,45,25.76577582,83.4907214,5.880750023,245.6251089,rice,gorakhpur,1988,221,12,Uttar Pradesh,301,518.4,1722.26
97,59,43,26.33957106,84.05805868,6.274554715,271.2149607,rice,chhindwara,2004,9,6,Madhya Pradesh,22.68,15.22,671.08
76,49,42,24.87892545,84.46440561,5.213756369,196.6889142,rice,chhindwara,1981,9,6,Madhya Pradesh,26.7,14.7,550.56
76,49,42,24.91134571,84.48805506,5.206840432,196.4436166,rice,kolhapur,1997,107,7,Maharashtra,110.1,252.9,2297
63,44,41,24.17484294,83.69188435,5.558465238,257.2362945,rice,mandya,2014,68,5,Karnataka,66.52,245.46,3690.02
60,55,44,23.01791307,82.35024832,7.834713533,264.0823636,rice,bareilly,1979,199,12,Uttar Pradesh,79.5,29.6,372.33
85,37,39,24.53216231,82.73994912,6.35788103,224.5487811,rice,sangrur,2008,175,9,Punjab,375.8,1747.04,4648.86
72,40,38,20.41447639,82.23389712,7.580574177,245.8560455,rice,gorakhpur,1989,221,12,Uttar Pradesh,473,884,1868.92
